id,titulo,mpa,genero,duracion,fecha_estreno,productora,ingresos,presupuesto,voto_promedio,cantidad_votos,popularidad,director,genero_director
tt0102494,My Own Private Idaho,R,Drama,104,1991-02-01,New Line Cinema,6400000,2500000,7.052,1058,22.02,Gus Van Sant,Masculino
tt0102753,Rambling Rose,R,Drama,112,1991-09-10,Seven Arts Pictures,6266621,7500000,6.2,64,11.61,Martha Coolidge,Femenino
tt0101410,Barton Fink,R,Comedy,117,1991-08-01,Working Title Films,6153939,9000000,7.5,1568,17.608,Joel Coen,Masculino
tt0101701,Delirious,PG,Fantasy,96,1991-08-09,Metro-Goldwyn-Mayer,5546827,18000000,5.6,111,6.359,Tom Mankiewicz,Masculino
tt0101831,Eve of Destruction,R,Science Fiction,99,1991-01-18,Interscope Communications,5451119,13000000,4.5,46,4.205,Duncan Gibbins,Masculino
tt0100263,Nikita,R,Action,117,1990-02-21,Gaumont,5000000,8538703,7.1,1804,23,Luc Besson,Masculino
tt0101786,Dutch,PG-13,Comedy,107,1991-07-19,Hughes Entertainment,4603929,17000000,6.4,191,9.469,Peter Faiman,Masculino
tt0102818,Run,R,Action,91,1991-02-01,Silver Screen Partners IV,4409328,16000000,6.33,50,4.127,Geoff Burrowes,NA
tt0100332,Paris Is Burning,R,Documentary,78,1991-03-13,Art Matters Inc.,3800000,500000,8,437,16.32,Jennie Livingston,Femenino
tt0102395,Mannequin Two: On the Move,PG,Fantasy,95,1991-05-17,Gladden Entertainment,3800000,13000000,5.752,139,19.111,Stewart Raffill,Masculino
tt0102048,Homicide,R,Drama,102,1991-05-28,Bison Films,2900000,11000000,6.234,126,9.355,David Mamet,Masculino
tt0101356,Another You,R,Comedy,94,1991-07-26,TriStar Pictures,2900000,17000000,5.314,86,11.679,Maurice Phillips,Masculino
tt0102388,The Man in the Moon,PG-13,Drama,99,1991-09-30,Metro-Goldwyn-Mayer,2853801,1237669,7.338,259,14.652,Robert Mulligan,Masculino
tt0102782,Return to the Blue Lagoon,PG-13,Adventure,98,1991-08-02,Price Entertainment,2807854,11000000,6.232,1127,31.189,William A. Graham,Masculino
tt0102511,Naked Lunch,R,Crime,115,1991-12-27,Nippon Film Development and Finance,2641357,16000000,7.024,989,21.42,David Cronenberg,Masculino
tt0102915,Showdown in Little Tokyo,R,Action,79,1991-08-23,Original Pictures,2275557,8000000,6.395,434,23.161,Mark L. Lester,Masculino
tt0054331,Spartacus,PG-13,History,197,1960-10-13,Bryna Productions,60000000,12000000,7.546,2010,46.298,Stanley Kubrick,Masculino
tt0102722,Prospero's Books,R,Fantasy,120,1991-08-30,Caméra One,1750301,1738125,6.795,88,5.838,Peter Greenaway,Masculino
tt0033467,Citizen Kane,PG,Mystery,119,1941-04-17,Mercury Productions,23218000,839727,8,5192,32.701,Orson Welles,Masculino
tt0101373,At Play in the Fields of the Lord,R,Drama,189,1991-12-06,Universal Pictures,1345903,36000000,6.39,41,8.73,Héctor Babenco,Masculino
tt0102757,The Rapture,R,Mystery,100,1991-10-04,Fine Line Features,1300000,3000000,5.7,69,4.892,Michael Tolkin,Masculino
tt0102943,Slacker,R,Drama,97,1991-07-05,Detour Filmproduction,1228108,23000,6.729,269,9.09,Richard Linklater,Masculino
tt0101615,Cool as Ice,PG,Romance,91,1991-10-18,Universal Pictures,1193062,6000000,5.012,165,16.476,David Kellogg,Masculino
tt0103303,Year of the Gun,R,Action,111,1991-09-10,J&M Entertainment,1182273,15000000,4.938,48,4.933,John Frankenheimer,Masculino
tt0102181,Kafka,PG-13,Drama,98,1991-11-15,Renn Productions,1059071,11000000,6.316,125,10.579,Steven Soderbergh,Masculino
tt0105526,The Taking of Beverly Hills,R,Action,96,1991-10-10,Nelson Entertainment,939277,19000000,5.257,37,3.89,Sidney J. Furie,Masculino
tt0101412,Beastmaster 2: Through the Portal of Time,PG-13,Action,107,1991-06-08,Les Films 21,869325,6000000,4.7,58,7.267,Sylvio Tabet,NA
tt0101458,Bis ans Ende der Welt,R,Drama,158,1991-09-12,Wim Wenders Stiftung,829625,23000000,6.9,181,13.467,Wim Wenders,Masculino
tt0102687,Poison,NA,Drama,85,1991-04-05,Poison L.P.,609524,250000,6.204,71,5.436,Todd Haynes,Masculino
tt0102741,Queens Logic,R,Comedy,100,1991-02-01,Seven Arts Pictures,612781,12000000,5.9,31,3.889,Steve Rash,Masculino
tt0103639,Aladdin,G,Animation,95,1992-11-25,Walt Disney Pictures,504050219,28000000,7.651,10764,108.59,Ron Clements,Masculino
tt0103776,Batman Returns,PG-13,Action,126,1992-06-19,Warner Bros. Pictures,280000000,80000000,6.9,6149,45.066,Tim Burton,Masculino
tt0104431,Home Alone 2: Lost in New York,PG,Comedy,120,1992-11-19,20th Century Fox,358994850,18000000,6.731,9105,113.72,Chris Columbus,Masculino
tt0104714,Lethal Weapon 3,R,Adventure,118,1992-05-15,Silver Pictures,321700000,35000000,6.706,2721,42.717,Richard Donner,Masculino
tt0104257,A Few Good Men,R,Drama,138,1992-12-11,David Brown Productions,243240178,40000000,7.529,3316,40.177,Rob Reiner,Masculino
tt0105417,Sister Act,PG,Music,100,1992-05-28,Touchstone Pictures,231605150,31000000,6.826,3013,24.147,Emile Ardolino,Masculino
tt0103855,The Bodyguard,R,Action,129,1992-11-25,Kasdan Pictures,411006740,25000000,6.7,2754,43.316,Mick Jackson,Masculino
tt0105793,Wayne's World,PG-13,Comedy,95,1992-02-14,Paramount,183097323,20000000,6.7,2086,13.474,Penelope Spheeris,Femenino
tt0103772,Basic Instinct,R,Thriller,127,1992-03-20,Carolco Pictures,352927224,49000000,6.9,3604,43.258,Paul Verhoeven,Masculino
tt0104694,A League of Their Own,PG,Comedy,128,1992-07-01,Columbia Pictures,132440069,40000000,7.173,1301,22.633,Penny Marshall,Femenino
tt0105695,Unforgiven,R,Western,130,1992-08-07,Warner Bros. Pictures,159157447,14400000,7.915,4111,41.663,Clint Eastwood,Masculino
tt0104389,The Hand that Rocks the Cradle,R,Drama,110,1992-01-10,Hollywood Pictures,88036683,11700000,6.858,836,17.141,Curtis Hanson,Masculino
tt0105690,Under Siege,R,Action,103,1992-10-08,Regency Enterprises,156563139,35000000,6.3,1428,21.656,Andrew Davis,Masculino
tt0105112,Patriot Games,R,Drama,117,1992-06-04,Paramount,178100000,45000000,6.682,1503,21.873,Phillip Noyce,Masculino
tt0103874,Bram Stoker's Dracula,R,Romance,127,1992-11-13,American Zoetrope,215900000,40000000,7.453,4796,46.859,Francis Ford Coppola,Masculino
tt0105812,White Men Can't Jump,R,Comedy,115,1992-03-27,20th Century Fox,90753806,31000000,6.613,1248,21.189,Ron Shelton,Masculino
tt0104691,The Last of the Mohicans,R,Action,112,1992-08-26,Morgan Creek Entertainment,75505856,40000000,7.388,2867,32.202,Michael Mann,Masculino
tt0103859,Boomerang,R,Comedy,117,1992-06-30,Paramount,70100000,40000000,5.66,530,16.187,Reginald Hudlin,Masculino
tt0105323,Scent of a Woman,R,Drama,156,1992-12-23,Universal Pictures,134100000,31000000,7.8,3156,31.681,Martin Brest,Masculino
tt0104036,The Crying Game,R,Crime,112,1992-09-02,Palace Pictures,62548947,3705538,6.9,695,16.854,Neil Jordan,Masculino
tt0104231,Far and Away,PG-13,Adventure,140,1992-05-22,Imagine Entertainment,137783840,60000000,6.754,1127,19.016,Ron Howard,Masculino
tt0104437,"Honey, I Blew Up the Kid",PG,Adventure,89,1992-07-16,Walt Disney Pictures,58662452,40000000,5.243,1103,21.059,Randal Kleiser,Masculino
tt0104070,Death Becomes Her,PG-13,Comedy,104,1992-07-30,Universal Pictures,149000000,55000000,6.8,2431,30.684,Robert Zemeckis,Masculino
tt0105699,Unlawful Entry,R,Crime,112,1992-06-26,Largo Entertainment,57138719,23000000,6.2,278,13.733,Jonathan Kaplan,Masculino
tt0104291,Forever Young,PG,Adventure,102,1992-12-16,Icon Entertainment International,128000000,20000000,6.485,835,16.896,Steve Miner,Masculino
tt0104952,My Cousin Vinny,R,Comedy,120,1992-03-13,Palo Vista Productions,64088552,11000000,7.5,1442,26.744,Jonathan Lynn,Masculino
tt0105435,Sneakers,PG-13,Comedy,126,1992-09-09,Universal Pictures,105232691,23000000,6.908,843,55.47,Phil Alden Robinson,Masculino
tt0104868,The Mighty Ducks,PG,Comedy,101,1992-10-02,Avnet/Kerner Productions,50752337,10000000,6.536,820,7.473,Stephen Herek,Masculino
tt0108525,Wayne's World 2,PG-13,Comedy,95,1993-12-10,Paramount,48198019,40000000,6.1,968,15.863,Stephen Surjik,Masculino
tt0104797,Malcolm X,PG-13,Drama,202,1992-11-18,40 Acres and a Mule Filmworks,48169908,34000000,7.528,1536,22.205,Spike Lee,Masculino
tt0105414,Single White Female,R,Thriller,107,1992-08-14,Columbia Pictures,48017402,16000000,6.2,555,14.89,Barbet Schroeder,Masculino
tt0104114,The Distinguished Gentleman,R,Comedy,112,1992-12-04,Hollywood Pictures,83000000,50000000,6.1,280,7.406,Jonathan Lynn,Masculino
tt0104839,Medicine Man,PG-13,Adventure,106,1992-02-07,Cinergi Pictures,45500797,40000000,6,348,12.109,John McTiernan,Masculino
tt0105104,Passenger 57,R,Action,84,1992-11-06,Warner Bros. Pictures,44065653,15000000,5.959,932,20.105,Kevin Hooks,Masculino
tt0105265,A River Runs Through It,PG,Drama,123,1992-10-09,Columbia Pictures,43440294,12000000,7.036,987,27.44,Robert Redford,Masculino
tt0104187,Encino Man,PG,Comedy,88,1992-05-22,Hollywood Pictures,40700000,7000000,5.778,613,17.838,Les Mayfield,Masculino
tt0104897,Mo' Money,R,Action,97,1992-07-24,Columbia Pictures,40227006,17000000,5.453,128,9.857,Peter MacDonald,Masculino
tt0105698,Universal Soldier,R,Thriller,102,1992-07-10,TriStar Pictures,95000000,23000000,6.277,1566,32.253,Roland Emmerich,Masculino
tt0104438,Honeymoon in Vegas,PG-13,Comedy,96,1992-08-28,New Line Cinema,35208854,25000000,5.602,264,8.312,Andrew Bergman,Masculino
tt0104692,The Lawnmower Man,R,Science Fiction,108,1992-03-05,Allied Vision,32100816,10000000,5.6,673,15.296,Brett Leonard,Masculino
tt0105428,Sleepwalkers,R,Horror,89,1992-04-10,Columbia Pictures,30524764,15000000,6.07,489,14.329,Mick Garris,Masculino
tt0104940,The Muppet Christmas Carol,G,Music,86,1992-12-10,Walt Disney Pictures,27300000,12000000,7.372,900,16.514,Brian Henson,Masculino
tt0103596,3 Ninjas,PG,Family,96,1992-08-07,Touchstone Pictures,29000301,6500000,5.7,405,19.225,Jon Turteltaub,Masculino
tt0104265,Final Analysis,R,Drama,124,1992-02-07,Warner Bros. Pictures,28600000,32000000,5.702,260,18.778,Phil Joanou,Masculino
tt0104454,Howards End,PG,Drama,142,1992-03-13,Merchant Ivory Productions,26126837,8000000,7.054,482,18.008,James Ivory,Masculino
tt0103919,Candyman,R,Drama,100,1992-10-16,Propaganda Films,25792310,6000000,6.61,1484,22.491,Bernard Rose,Masculino
tt0104254,FernGully: The Last Rainforest,G,Family,76,1992-04-10,Kroyer Films,32710894,24000000,6.335,535,16.728,Bill Kroyer,NA
tt0104427,Hoffa,R,Crime,140,1992-12-25,Jersey Films,24276506,35000000,6.3,293,10.154,Danny DeVito,Masculino
tt0104695,Leap of Faith,PG-13,Comedy,108,1992-12-18,Paramount,23400000,20000000,5.696,189,13.908,Richard Pearce,Masculino
tt0105629,Toys,PG-13,Family,118,1992-12-18,Baltimore Pictures,23278931,50000000,5.24,511,13.688,Barry Levinson,Masculino
tt0103924,Captain Ron,PG-13,Adventure,100,1992-09-18,Touchstone Pictures,22518097,24000000,5.594,271,11.255,Thom Eberhardt,Masculino
tt0105151,The Player,R,Mystery,124,1992-04-03,Fine Line Features,21706101,8000000,7.193,741,14.894,Robert Altman,Masculino
tt0105391,Shining Through,R,Drama,132,1992-01-31,Peter V. Miller Investment Corp.,43800000,35000000,6.538,182,12.351,David Seltzer,Masculino
tt0104006,Consenting Adults,R,Thriller,99,1992-10-16,Permut Presentations,21591728,18000000,5.373,138,11.95,Alan J. Pakula,Masculino
tt0105217,Raising Cain,R,Thriller,92,1992-08-07,Pacific Western,37170057,12000000,6,318,13.404,Brian De Palma,Masculino
tt0104647,Kuffs,PG-13,Action,102,1992-01-10,Universal Pictures,21100000,10000000,5.8,189,11.242,Bruce A. Evans,Masculino
tt0104573,Juice,R,Crime,96,1992-01-17,Paramount,20146880,5000000,7.2,367,17.865,Ernest R. Dickerson,Masculino
tt0104412,Hero,PG-13,Comedy,117,1992-10-02,Columbia Pictures,19507345,42000000,6.4,426,16.913,Stephen Frears,Masculino
tt0104299,Freejack,R,Science Fiction,110,1992-01-17,Morgan Creek Entertainment,17129026,30000000,5.4,292,14.446,Geoff Murphy,Masculino
tt0105128,Pet Sematary II,R,Horror,100,1992-08-28,Paramount,17092453,8000000,5.385,490,23.057,Mary Lambert,Femenino
tt0103893,Buffy the Vampire Slayer,PG-13,Action,86,1992-07-24,Sandollar,16624456,7000000,5.602,755,20.38,Fran Rubel Kuzui,Femenino
tt0104670,Ladybugs,PG-13,Comedy,90,1992-03-27,Paramount,14800000,20000000,5.649,154,11.335,Sidney J. Furie,Masculino
tt0105327,School Ties,PG-13,Drama,106,1992-09-18,Paramount,14700000,18000000,6.5,366,14.095,Robert Mandel,Masculino
tt0103976,City of Joy,PG-13,Drama,132,1992-04-15,TriStar Pictures,14683921,27000000,6.6,146,8.666,Roland Joffé,Masculino
tt0104850,Memoirs of an Invisible Man,PG-13,Science Fiction,99,1992-02-28,Warner Bros. Pictures,14358033,40000000,5.886,527,12.45,John Carpenter,Masculino
tt0105219,Rapid Fire,R,Action,95,1992-08-21,20th Century Fox,14356479,10000000,6.408,211,15.217,Dwight H. Little,Masculino
tt0104009,Cool World,PG-13,Animation,102,1992-07-10,Paramount,14100000,30000000,5.498,663,27.323,Ralph Bakshi,Masculino
tt0104928,Mr. Saturday Night,R,Comedy,119,1992-09-23,New Line Cinema,13300000,43000000,5.8,51,5.437,Billy Crystal,Masculino
tt0105636,Trespass,R,Action,101,1992-12-25,Universal Pictures,13249535,14000000,6.257,175,11.254,Walter Hill,Masculino
tt0103671,American Me,R,Crime,125,1992-03-13,YOY,13100000,16000000,7.348,332,20.046,Edward James Olmos,Masculino
tt0104409,Hellraiser III: Hell on Earth,R,Horror,97,1992-09-11,Dimension Films,12534961,5000000,5.6,691,21.192,Anthony Hickox,Masculino
tt0102802,Rock-A-Doodle,G,Comedy,77,1991-08-02,Goldcrest,11657385,18000000,6.232,259,17.108,Don Bluth,Masculino
tt0104549,Jennifer Eight,R,Crime,124,1992-11-06,Paramount,11390479,20000000,6.04,329,18.425,Bruce Robinson,Masculino
tt0105811,Whispers in the Dark,R,Mystery,103,1992-08-06,Paramount,11124122,30000000,5.1,38,5.888,Christopher Crowe,Masculino
tt0105466,Stay Tuned,PG,Comedy,87,1992-08-14,Morgan Creek Entertainment,10736401,25000000,6.09,155,9.179,Peter Hyams,Masculino
tt0104348,Glengarry Glen Ross,R,Crime,100,1992-09-15,Zupnik Cinema Group II,10725228,12500000,7.375,1251,15.676,James Foley,Masculino
tt0103939,Chaplin,PG-13,Drama,143,1992-12-17,Carolco Pictures,9493259,31000000,7.436,994,24.297,Richard Attenborough,Masculino
tt0105813,White Sands,R,Crime,101,1992-04-24,Morgan Creek Entertainment,9011574,22000000,5.875,144,9.448,Roger Donaldson,Masculino
tt0101625,Once Upon a Crime,PG,Crime,94,1992-03-06,Ascot Film,3520427,18000000,5.667,85,10.836,Eugene Levy,Masculino
tt0103962,Christopher Columbus: The Discovery,PG-13,History,120,1992-08-20,Warner Bros. Pictures,8251071,40000000,4.88,49,5.331,John Glen,Masculino
tt0104237,Damage,R,Drama,111,1992-12-02,Nouvelles Éditions de Films (NEF),31000000,11000000,6.567,419,26.384,Louis Malle,Masculino
tt0102456,Mississippi Masala,R,Drama,118,1991-09-18,Cinecom Pictures,7310000,8000000,6.292,72,9.272,Mira Nair,Femenino
tt0103594,1492: Conquest of Paradise,PG-13,Action,154,1992-10-09,Paramount,7191399,47000000,6.2,774,20.552,Ridley Scott,Masculino
tt0101371,Article 99,R,Drama,100,1992-03-13,Orion Pictures,6400000,18000000,6.058,52,6.766,Howard Deutch,Masculino
tt0105001,Night and the City,R,Crime,105,1992-10-11,Penta Film,6202756,20000000,5.7,69,9.188,Irwin Winkler,Masculino
tt0105824,Wind,PG-13,Action,126,1992-09-11,American Zoetrope,5519569,29000000,6.4,35,7.669,Carroll Ballard,Masculino
tt0105459,Split Second,R,Action,90,1992-05-01,Challenge Film Corporation,5430822,7000000,5.947,282,15.681,Tony Maylam,Masculino
tt0104107,Diggstown,R,Comedy,98,1992-08-14,Metro-Goldwyn-Mayer,4836637,17000000,6.3,100,8.974,Michael Ritchie,Masculino
tt0105107,Passion Fish,R,Drama,135,1992-12-11,Atchafalaya,4814619,5000000,6.688,40,5.424,John Sayles,Masculino
tt0105211,Radio Flyer,PG-13,Drama,114,1992-02-21,Stonebridge Entertainment,4651977,35000000,7.014,184,14.678,Richard Donner,Masculino
tt0103850,Bob Roberts,R,Comedy,102,1992-09-04,PolyGram Filmed Entertainment,8000000,3900000,6.537,149,7.889,Tim Robbins,Masculino
tt0105665,Twin Peaks: Fire Walk with Me,R,Drama,135,1992-06-03,New Line Cinema,4232034,10000000,7.354,1793,27.251,David Lynch,Masculino
tt0104376,The Gun in Betty Lou's Handbag,PG-13,Comedy,89,1992-08-21,Touchstone Pictures,3721911,13000000,5.107,28,3.723,Allan Moyle,Masculino
tt0104027,CrissCross,R,Crime,96,1992-05-08,Metro-Goldwyn-Mayer,3052738,14000000,6.514,36,5.633,Chris Menges,Masculino
tt0105236,Reservoir Dogs,R,Crime,99,1992-09-02,Live Entertainment,2859750,1200000,8.129,13649,49.73,Quentin Tarantino,Masculino
tt0105159,The Power of One,PG-13,Drama,127,1992-03-27,Warner Bros. Pictures,2827107,18000000,7.4,125,10.61,John G. Avildsen,Masculino
tt0104990,Newsies,PG,Drama,121,1992-04-10,Walt Disney Pictures,2700000,15000000,6.722,253,15.288,Kenny Ortega,Masculino
tt0105378,Shadows and Fog,PG-13,Comedy,85,1991-12-05,Orion Pictures,2735731,14000000,6.764,337,20.345,Woody Allen,Masculino
tt0105017,Noises Off...,PG-13,Comedy,101,1992-03-20,Amblin Entertainment,2280148,12000000,7.108,166,9.117,Peter Bogdanovich,Masculino
tt0104905,Mom and Dad Save the World,PG,Adventure,88,1992-07-24,Mercury,2000000,14000000,4.9,72,6.194,Greg Beeman,Masculino
tt0099636,Gate II,R,Horror,93,1990-05-24,Epic Productions,2032973,6500000,5.435,85,9.5,Tibor Takács,Masculino
tt0103759,Bad Lieutenant,NC-17,Crime,96,1992-11-20,Bad Lt. Productions,2019469,1000000,7.044,789,16.942,Abel Ferrara,Masculino
tt0102536,Night on Earth,R,Comedy,128,1991-12-12,JVC,2015810,3500000,7.526,828,13.7,Jim Jarmusch,Masculino
tt0105156,Poison Ivy,R,Thriller,92,1992-05-08,New Line Cinema,1829804,3000000,5.4,332,25.847,Katt Shea,Femenino
tt0101700,Delicatessen,R,Comedy,99,1991-04-17,Victoires Productions,1794187,4000000,7.3,1340,16.155,Jean-Pierre Jeunet,Masculino
tt0034583,Casablanca,PG,Drama,102,1943-01-15,Warner Bros. Pictures,10462500,878000,8.2,5105,38.343,Michael Curtiz,Masculino
tt0105078,Out on a Limb,PG,Comedy,82,1992-09-04,Universal Pictures,1700000,11000000,5.522,46,4.748,Francis Veber,Masculino
tt0104057,Daughters of the Dust,NA,Drama,112,1991-01-24,WMG Film,1642436,800000,6.6,42,8.716,Julie Dash,Femenino
tt0102592,One False Move,R,Crime,105,1992-05-08,IRS Media,1543112,2500000,6.6,157,9.484,Carl Franklin,Masculino
tt0105450,South Central,R,Crime,99,1992-09-18,Enchantment Films Inc.,1373196,4000000,6.857,77,8.765,Stephen Milburn Anderson,Masculino
tt0102307,Light Sleeper,R,Drama,103,1992-08-21,Fine Line Features,1055987,5000000,6.6,140,9.396,Paul Schrader,Masculino
tt0105291,Ruby,R,Drama,110,1992-03-27,Polygram Entertainment,919286,9000000,5.325,20,3.848,John Mackenzie,Masculino
tt0095958,Rampage,R,Drama,97,1987-09-01,DEG,796368,7500000,5.978,46,5.781,William Friedkin,Masculino
tt0101798,Edward II,R,History,90,1991-09-03,BBC Film,706131,1003575,6.24,50,6.318,Derek Jarman,Masculino
tt0104745,The Living End,NA,Comedy,85,1992-08-14,October Films,692585,20000,6.694,62,4.967,Gregg Araki,Masculino
tt0107290,Jurassic Park,NA,Adventure,127,1993-06-11,Universal Pictures,920100000,63000000,7.946,15532,35.429,Steven Spielberg,Masculino
tt0107614,Mrs. Doubtfire,PG-13,Comedy,125,1993-11-24,20th Century Fox,441286195,25000000,7.19,5784,39.125,Chris Columbus,Masculino
tt0106977,The Fugitive,PG-13,Action,131,1993-08-06,Warner Bros. Pictures,368875760,44000000,7.465,3957,45.104,Andrew Davis,Masculino
tt0106918,The Firm,R,Drama,154,1993-06-30,Mirage Enterprises,270248367,42000000,6.7,1864,42.44,Sydney Pollack,Masculino
tt0108160,Sleepless in Seattle,PG,Comedy,105,1993-06-24,TriStar Pictures,227799884,21000000,6.736,2196,32.457,Nora Ephron,Femenino
tt0107211,Indecent Proposal,R,Romance,117,1993-04-07,Paramount,266614059,38000000,6.336,1302,42.132,Adrian Lyne,Masculino
tt0107206,In the Line of Fire,R,Action,128,1993-07-08,Castle Rock Entertainment,177000000,40000000,7,1449,21.164,Wolfgang Petersen,Masculino
tt0107798,The Pelican Brief,PG-13,Thriller,141,1993-09-17,Warner Bros. Pictures,195268056,45000000,6.595,1448,34.538,Alan J. Pakula,Masculino
tt0108052,Schindler's List,R,Drama,195,1993-12-15,Amblin Entertainment,321365567,22000000,8.571,15097,72.147,Steven Spielberg,Masculino
tt0106582,Cliffhanger,R,Action,112,1993-05-28,TriStar Pictures,255000211,70000000,6.5,2212,31.636,Renny Harlin,Masculino
tt0106965,Free Willy,PG,Family,112,1993-07-16,Canal+,153698625,20000000,6.175,1729,20.652,Simon Wincer,Masculino
tt0107818,Philadelphia,PG-13,Drama,126,1993-12-22,TriStar Pictures,206678440,26000000,7.729,4019,25.029,Jonathan Demme,Masculino
tt0107048,Groundhog Day,PG,Romance,101,1993-02-11,Columbia Pictures,71100000,14600000,7.608,7520,32.395,Harold Ramis,Masculino
tt0107050,Grumpy Old Men,PG-13,Comedy,103,1993-12-25,John Davis,70200000,35100000,6.6,611,14.884,Donald Petrie,Masculino
